Var1,Var3,Var11,Var12,Var13
941,"H","44,41638","15,44529","108,8037"
942,"H","44,41638","15,44529","108,8037"
943,"H","44,41638","15,44529","108,8037"
944,"H","44,41638","15,44529","108,8037"
945,"H","44,41638","15,44529","108,8037"
946,"H","33,42493","5,940179","109,0518"
947,"H","33,42493","5,940179","109,0518"
948,"H","33,42493","5,940179","109,0518"
949,"H","33,42493","5,940179","109,0518"
950,"H","33,42493","5,940179","109,0518"
951,"H","22,94153","1,406965","112,8405"
952,"H","22,94153","1,406965","112,8405"
953,"H","22,94153","1,406965","112,8405"
954,"H","22,94153","1,406965","112,8405"
955,"H","22,94153","1,406965","112,8405"
956,"H","22,94153","1,406965","112,8405"
957,"H","22,94153","1,406965","112,8405"
958,"H","22,94153","1,406965","112,8405"
959,"H","22,94153","1,406965","112,8405"
960,"H","22,94153","1,406965","112,8405"
961,"H","22,94153","1,406965","112,8405"
962,"H","20,89169","4,51325","115,0047"
963,"H","20,89169","4,51325","115,0047"
964,"H","20,89169","4,51325","115,0047"
965,"H","20,89169","4,51325","115,0047"
966,"H","20,89169","4,51325","115,0047"
967,"H","20,89169","4,51325","115,0047"
968,"H","20,89169","4,51325","115,0047"
969,"H","20,89169","4,51325","115,0047"
970,"stored,Apple 3",,,
971,"H","20,89169","4,51325","115,0047"
972,"H","20,89169","4,51325","115,0047"
973,"H","20,60511","7,144452","118,4523"
974,"H","20,60511","7,144452","118,4523"
975,"H","20,60511","7,144452","118,4523"
976,"H","20,60511","7,144452","118,4523"
977,"H","20,60511","7,144452","118,4523"
978,"H","20,60511","7,144452","118,4523"
979,"H","19,75885","10,39817","121,8914"
980,"H","19,75885","10,39817","121,8914"
981,"H","19,75885","10,39817","121,8914"
982,"H","19,33432","13,53688","128,663"
983,"H","19,33432","13,53688","128,663"
984,"H","19,33432","13,53688","128,663"
985,"H","19,33432","13,53688","128,663"
986,"H","16,30387","15,72315","141,5509"
987,"H","16,30387","15,72315","141,5509"
988,"H","16,30387","15,72315","141,5509"
989,"H","16,30387","15,72315","141,5509"
990,"H","16,30387","15,72315","141,5509"
991,"H","12,10889","11,52024","152,3107"
992,"H","12,10889","11,52024","152,3107"
993,"H","12,10889","11,52024","152,3107"
994,"H","12,10889","11,52024","152,3107"
995,"H","12,10889","11,52024","152,3107"
996,"H","12,10889","11,52024","152,3107"
997,"H","7,710268","2,18606","164,3583"
998,"H","7,710268","2,18606","164,3583"
999,"H","7,710268","2,18606","164,3583"
